unidade;ano;mes;setor_centro_custo;paciente_dia
CHPB;2021,0;3,0;UIC - UNIDADE INTERCORRENCIAS CLINICAS;45,0
CHPB;2021,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;28,0
CHPB;2021,0;3,0;UNIDADE DE TRATAMENTO CLINICO;65,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;422,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 1;117,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 2;60,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA CASA LAR 3;90,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 2;348,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 3;252,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 4;249,0
CHPB;2021,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA MÓDULO RESIDENCIAL 5;304,0
CHPB;2021,0;4,0;LAR INCLUSIVO;763,0
CHPB;2021,0;4,0;LAR INCLUSIVO B;522,0
CHPB;2021,0;4,0;LAR INCLUSIVO C;514,0
CHPB;2021,0;4,0;LAR INCLUSIVO D;591,0
CHPB;2021,0;4,0;LAR INCLUSIVO E;240,0
CHPB;2021,0;4,0;LAR INCLUSIVO F;120,0
CHPB;2021,0;4,0;LAR INCLUSIVO G;180,0
CHPB;2021,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;119,0
CHPB;2021,0;4,0;UNIDADE DE TRATAMENTO CLINICO;126,0
CHPB;2021,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;777,0
CHPB;2021,0;5,0;LAR INCLUSIVO;782,0
CHPB;2021,0;5,0;LAR INCLUSIVO B;535,0
CHPB;2021,0;5,0;LAR INCLUSIVO C;526,0
CHPB;2021,0;5,0;LAR INCLUSIVO D;635,0
CHPB;2021,0;5,0;LAR INCLUSIVO E;243,0
CHPB;2021,0;5,0;LAR INCLUSIVO F;109,0
CHPB;2021,0;5,0;LAR INCLUSIVO G;182,0
CHPB;2021,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;153,0
CHPB;2021,0;5,0;UNIDADE DE TRATAMENTO CLINICO;128,0
CHPB;2021,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;823,0
CHPB;2021,0;6,0;LAR INCLUSIVO;762,0
CHPB;2021,0;6,0;LAR INCLUSIVO B;540,0
CHPB;2021,0;6,0;LAR INCLUSIVO C;502,0
CHPB;2021,0;6,0;LAR INCLUSIVO D;614,0
CHPB;2021,0;6,0;LAR INCLUSIVO E;230,0
CHPB;2021,0;6,0;LAR INCLUSIVO F;98,0
CHPB;2021,0;6,0;LAR INCLUSIVO G;174,0
CHPB;2021,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;175,0
CHPB;2021,0;6,0;UNIDADE DE TRATAMENTO CLINICO;101,0
CHPB;2021,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;764,0
CHPB;2021,0;7,0;LAR INCLUSIVO;796,0
CHPB;2021,0;7,0;LAR INCLUSIVO B;498,0
CHPB;2021,0;7,0;LAR INCLUSIVO C;547,0
CHPB;2021,0;7,0;LAR INCLUSIVO D;637,0
CHPB;2021,0;7,0;LAR INCLUSIVO E;248,0
CHPB;2021,0;7,0;LAR INCLUSIVO F;124,0
CHPB;2021,0;7,0;LAR INCLUSIVO G;184,0
CHPB;2021,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;214,0
CHPB;2021,0;7,0;UNIDADE DE TRATAMENTO CLINICO;77,0
CHPB;2021,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;796,0
CHPB;2021,0;8,0;LAR INCLUSIVO;797,0
CHPB;2021,0;8,0;LAR INCLUSIVO B;496,0
CHPB;2021,0;8,0;LAR INCLUSIVO C;553,0
CHPB;2021,0;8,0;LAR INCLUSIVO D;607,0
CHPB;2021,0;8,0;LAR INCLUSIVO E;218,0
CHPB;2021,0;8,0;LAR INCLUSIVO F;104,0
CHPB;2021,0;8,0;LAR INCLUSIVO G;92,0
CHPB;2021,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;95,0
CHPB;2021,0;8,0;UNIDADE DE TRATAMENTO CLINICO;120,0
CHPB;2021,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;772,0
CHPB;2021,0;9,0;LAR INCLUSIVO;777,0
CHPB;2021,0;9,0;LAR INCLUSIVO B;480,0
CHPB;2021,0;9,0;LAR INCLUSIVO C;510,0
CHPB;2021,0;9,0;LAR INCLUSIVO D;571,0
CHPB;2021,0;9,0;LAR INCLUSIVO E;98,0
CHPB;2021,0;9,0;LAR INCLUSIVO F;27,0
CHPB;2021,0;9,0;LAR INCLUSIVO G;45,0
CHPB;2021,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;131,0
CHPB;2021,0;9,0;UNIDADE DE TRATAMENTO CLINICO;96,0
CHPB;2021,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;929,0
CHPB;2021,0;10,0;LAR INCLUSIVO;798,0
CHPB;2021,0;10,0;LAR INCLUSIVO B;496,0
CHPB;2021,0;10,0;LAR INCLUSIVO C;521,0
CHPB;2021,0;10,0;LAR INCLUSIVO D;561,0
CHPB;2021,0;10,0;LAR INCLUSIVO E;124,0
CHPB;2021,0;10,0;LAR INCLUSIVO F;31,0
CHPB;2021,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;275,0
CHPB;2021,0;10,0;UNIDADE DE TRATAMENTO CLINICO;93,0
CHPB;2021,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1103,0
CHPB;2021,0;11,0;LAR INCLUSIVO;766,0
CHPB;2021,0;11,0;LAR INCLUSIVO B;448,0
CHPB;2021,0;11,0;LAR INCLUSIVO C;497,0
CHPB;2021,0;11,0;LAR INCLUSIVO D;551,0
CHPB;2021,0;11,0;LAR INCLUSIVO E;129,0
CHPB;2021,0;11,0;LAR INCLUSIVO F;2,0
CHPB;2021,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;235,0
CHPB;2021,0;11,0;UNIDADE DE TRATAMENTO CLINICO;52,0
CHPB;2021,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;871,0
CHPB;2021,0;12,0;LAR INCLUSIVO;639,0
CHPB;2021,0;12,0;LAR INCLUSIVO B;465,0
CHPB;2021,0;12,0;LAR INCLUSIVO C;460,0
CHPB;2021,0;12,0;LAR INCLUSIVO D;555,0
CHPB;2021,0;12,0;LAR INCLUSIVO E;155,0
CHPB;2021,0;12,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;213,0
CHPB;2021,0;12,0;UNIDADE DE TRATAMENTO CLINICO;8,0
CHPB;2021,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;770,0
CHPB;2022,0;1,0;LAR INCLUSIVO;533,0
CHPB;2022,0;1,0;LAR INCLUSIVO B;462,0
CHPB;2022,0;1,0;LAR INCLUSIVO C;465,0
CHPB;2022,0;1,0;LAR INCLUSIVO D;490,0
CHPB;2022,0;1,0;LAR INCLUSIVO E;155,0
CHPB;2022,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;198,0
CHPB;2022,0;1,0;UNIDADE DE TRATAMENTO CLINICO;70,0
CHPB;2022,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;689,0
CHPB;2022,0;2,0;LAR INCLUSIVO;468,0
CHPB;2022,0;2,0;LAR INCLUSIVO B;420,0
CHPB;2022,0;2,0;LAR INCLUSIVO C;420,0
CHPB;2022,0;2,0;LAR INCLUSIVO D;503,0
CHPB;2022,0;2,0;LAR INCLUSIVO E;118,0
CHPB;2022,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;269,0
CHPB;2022,0;2,0;UNIDADE DE TRATAMENTO CLINICO;17,0
CHPB;2022,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;670,0
CHPB;2022,0;3,0;LAR INCLUSIVO;526,0
CHPB;2022,0;3,0;LAR INCLUSIVO B;465,0
CHPB;2022,0;3,0;LAR INCLUSIVO C;464,0
CHPB;2022,0;3,0;LAR INCLUSIVO D;558,0
CHPB;2022,0;3,0;LAR INCLUSIVO E;124,0
CHPB;2022,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;339,0
CHPB;2022,0;3,0;UNIDADE DE TRATAMENTO CLINICO;1,0
CHPB;2022,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1030,0
CHPB;2022,0;4,0;LAR INCLUSIVO;480,0
CHPB;2022,0;4,0;LAR INCLUSIVO B;450,0
CHPB;2022,0;4,0;LAR INCLUSIVO C;432,0
CHPB;2022,0;4,0;LAR INCLUSIVO D;533,0
CHPB;2022,0;4,0;LAR INCLUSIVO E;120,0
CHPB;2022,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;338,0
CHPB;2022,0;4,0;UNIDADE DE TRATAMENTO CLINICO;10,0
CHPB;2022,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1020,0
CHPB;2022,0;5,0;LAR INCLUSIVO;613,0
CHPB;2022,0;5,0;LAR INCLUSIVO B;465,0
CHPB;2022,0;5,0;LAR INCLUSIVO C;359,0
CHPB;2022,0;5,0;LAR INCLUSIVO D;396,0
CHPB;2022,0;5,0;LAR INCLUSIVO E;112,0
CHPB;2022,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;362,0
CHPB;2022,0;5,0;UNIDADE DE TRATAMENTO CLINICO;17,0
CHPB;2022,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;987,0
CHPB;2022,0;6,0;LAR INCLUSIVO;505,0
CHPB;2022,0;6,0;LAR INCLUSIVO B;450,0
CHPB;2022,0;6,0;LAR INCLUSIVO C;264,0
CHPB;2022,0;6,0;LAR INCLUSIVO D;271,0
CHPB;2022,0;6,0;LAR INCLUSIVO E;63,0
CHPB;2022,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;345,0
CHPB;2022,0;6,0;UNIDADE DE TRATAMENTO CLINICO;11,0
CHPB;2022,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;958,0
CHPB;2022,0;7,0;LAR INCLUSIVO;422,0
CHPB;2022,0;7,0;LAR INCLUSIVO B;464,0
CHPB;2022,0;7,0;LAR INCLUSIVO C;248,0
CHPB;2022,0;7,0;LAR INCLUSIVO D;220,0
CHPB;2022,0;7,0;LAR INCLUSIVO E;59,0
CHPB;2022,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;374,0
CHPB;2022,0;7,0;UNIDADE DE TRATAMENTO CLINICO;29,0
CHPB;2022,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;1072,0
CHPB;2022,0;8,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;905,0
CHPB;2022,0;8,0;LAR INCLUSIVO;334,0
CHPB;2022,0;8,0;LAR INCLUSIVO B;465,0
CHPB;2022,0;8,0;LAR INCLUSIVO C;298,0
CHPB;2022,0;8,0;LAR INCLUSIVO D;237,0
CHPB;2022,0;8,0;LAR INCLUSIVO E;1,0
CHPB;2022,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;543,0
CHPB;2022,0;8,0;UNIDADE DE TRATAMENTO CLINICO;10,0
CHPB;2022,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;298,0
CHPB;2022,0;9,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1043,0
CHPB;2022,0;9,0;LAR INCLUSIVO;280,0
CHPB;2022,0;9,0;LAR INCLUSIVO B;450,0
CHPB;2022,0;9,0;LAR INCLUSIVO C;352,0
CHPB;2022,0;9,0;LAR INCLUSIVO D;238,0
CHPB;2022,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;597,0
CHPB;2022,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;21,0
CHPB;2022,0;10,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1188,0
CHPB;2022,0;10,0;LAR INCLUSIVO;300,0
CHPB;2022,0;10,0;LAR INCLUSIVO B;450,0
CHPB;2022,0;10,0;LAR INCLUSIVO C;372,0
CHPB;2022,0;10,0;LAR INCLUSIVO D;232,0
CHPB;2022,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;677,0
CHPB;2022,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;2,0
CHPB;2022,0;11,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1063,0
CHPB;2022,0;11,0;LAR INCLUSIVO;272,0
CHPB;2022,0;11,0;LAR INCLUSIVO B;420,0
CHPB;2022,0;11,0;LAR INCLUSIVO C;360,0
CHPB;2022,0;11,0;LAR INCLUSIVO D;208,0
CHPB;2022,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;538,0
CHPB;2022,0;12,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1023,0
CHPB;2022,0;12,0;LAR INCLUSIVO;279,0
CHPB;2022,0;12,0;LAR INCLUSIVO B;434,0
CHPB;2022,0;12,0;LAR INCLUSIVO C;372,0
CHPB;2022,0;12,0;LAR INCLUSIVO D;181,0
CHPB;2022,0;12,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;545,0
CHPB;2023,0;1,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1138,0
CHPB;2023,0;1,0;LAR INCLUSIVO;279,0
CHPB;2023,0;1,0;LAR INCLUSIVO B;423,0
CHPB;2023,0;1,0;LAR INCLUSIVO C;372,0
CHPB;2023,0;1,0;LAR INCLUSIVO D;186,0
CHPB;2023,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;477,0
CHPB;2023,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;4,0
CHPB;2023,0;2,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1037,0
CHPB;2023,0;2,0;LAR INCLUSIVO;246,0
CHPB;2023,0;2,0;LAR INCLUSIVO B;387,0
CHPB;2023,0;2,0;LAR INCLUSIVO C;336,0
CHPB;2023,0;2,0;LAR INCLUSIVO D;172,0
CHPB;2023,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;581,0
CHPB;2023,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;5,0
CHPB;2023,0;3,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1153,0
CHPB;2023,0;3,0;LAR INCLUSIVO;287,0
CHPB;2023,0;3,0;LAR INCLUSIVO B;358,0
CHPB;2023,0;3,0;LAR INCLUSIVO C;361,0
CHPB;2023,0;3,0;LAR INCLUSIVO D;185,0
CHPB;2023,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;534,0
CHPB;2023,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;16,0
CHPB;2023,0;4,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;998,0
CHPB;2023,0;4,0;LAR INCLUSIVO;281,0
CHPB;2023,0;4,0;LAR INCLUSIVO B;302,0
CHPB;2023,0;4,0;LAR INCLUSIVO C;319,0
CHPB;2023,0;4,0;LAR INCLUSIVO D;174,0
CHPB;2023,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;532,0
CHPB;2023,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;13,0
CHPB;2023,0;5,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;997,0
CHPB;2023,0;5,0;LAR INCLUSIVO;279,0
CHPB;2023,0;5,0;LAR INCLUSIVO B;310,0
CHPB;2023,0;5,0;LAR INCLUSIVO C;318,0
CHPB;2023,0;5,0;LAR INCLUSIVO D;186,0
CHPB;2023,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;667,0
CHPB;2023,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;19,0
CHPB;2023,0;6,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1032,0
CHPB;2023,0;6,0;LAR INCLUSIVO;270,0
CHPB;2023,0;6,0;LAR INCLUSIVO B;300,0
CHPB;2023,0;6,0;LAR INCLUSIVO C;305,0
CHPB;2023,0;6,0;LAR INCLUSIVO D;180,0
CHPB;2023,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;713,0
CHPB;2023,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;8,0
CHPB;2023,0;7,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1107,0
CHPB;2023,0;7,0;LAR INCLUSIVO;276,0
CHPB;2023,0;7,0;LAR INCLUSIVO B;310,0
CHPB;2023,0;7,0;LAR INCLUSIVO C;310,0
CHPB;2023,0;7,0;LAR INCLUSIVO D;153,0
CHPB;2023,0;7,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;712,0
CHPB;2023,0;7,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;21,0
CHPB;2023,0;8,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;919,0
CHPB;2023,0;8,0;LAR INCLUSIVO;268,0
CHPB;2023,0;8,0;LAR INCLUSIVO B;292,0
CHPB;2023,0;8,0;LAR INCLUSIVO C;310,0
CHPB;2023,0;8,0;LAR INCLUSIVO D;144,0
CHPB;2023,0;8,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;620,0
CHPB;2023,0;8,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;36,0
CHPB;2023,0;9,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;995,0
CHPB;2023,0;9,0;LAR INCLUSIVO;265,0
CHPB;2023,0;9,0;LAR INCLUSIVO B;292,0
CHPB;2023,0;9,0;LAR INCLUSIVO C;295,0
CHPB;2023,0;9,0;LAR INCLUSIVO D;147,0
CHPB;2023,0;9,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;698,0
CHPB;2023,0;9,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;14,0
CHPB;2023,0;10,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;1028,0
CHPB;2023,0;10,0;LAR INCLUSIVO;248,0
CHPB;2023,0;10,0;LAR INCLUSIVO B;287,0
CHPB;2023,0;10,0;LAR INCLUSIVO C;310,0
CHPB;2023,0;10,0;LAR INCLUSIVO D;155,0
CHPB;2023,0;10,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;584,0
CHPB;2023,0;10,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;31,0
CHPB;2023,0;11,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;947,0
CHPB;2023,0;11,0;LAR INCLUSIVO;240,0
CHPB;2023,0;11,0;LAR INCLUSIVO B;280,0
CHPB;2023,0;11,0;LAR INCLUSIVO C;300,0
CHPB;2023,0;11,0;LAR INCLUSIVO D;147,0
CHPB;2023,0;11,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;665,0
CHPB;2023,0;11,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;48,0
CHPB;2023,0;12,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;781,0
CHPB;2023,0;12,0;LAR INCLUSIVO;248,0
CHPB;2023,0;12,0;LAR INCLUSIVO B;310,0
CHPB;2023,0;12,0;LAR INCLUSIVO C;310,0
CHPB;2023,0;12,0;LAR INCLUSIVO D;155,0
CHPB;2023,0;12,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;625,0
CHPB;2023,0;12,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;32,0
CHPB;2024,0;1,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;813,0
CHPB;2024,0;1,0;LAR INCLUSIVO;225,0
CHPB;2024,0;1,0;LAR INCLUSIVO B;304,0
CHPB;2024,0;1,0;LAR INCLUSIVO C;310,0
CHPB;2024,0;1,0;LAR INCLUSIVO D;155,0
CHPB;2024,0;1,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;456,0
CHPB;2024,0;1,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;37,0
CHPB;2024,0;2,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;755,0
CHPB;2024,0;2,0;LAR INCLUSIVO;231,0
CHPB;2024,0;2,0;LAR INCLUSIVO B;290,0
CHPB;2024,0;2,0;LAR INCLUSIVO C;290,0
CHPB;2024,0;2,0;LAR INCLUSIVO D;122,0
CHPB;2024,0;2,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;509,0
CHPB;2024,0;2,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;41,0
CHPB;2024,0;3,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;759,0
CHPB;2024,0;3,0;LAR INCLUSIVO;217,0
CHPB;2024,0;3,0;LAR INCLUSIVO B;310,0
CHPB;2024,0;3,0;LAR INCLUSIVO C;310,0
CHPB;2024,0;3,0;LAR INCLUSIVO D;124,0
CHPB;2024,0;3,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;664,0
CHPB;2024,0;3,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;36,0
CHPB;2024,0;4,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;943,0
CHPB;2024,0;4,0;LAR INCLUSIVO;210,0
CHPB;2024,0;4,0;LAR INCLUSIVO B;300,0
CHPB;2024,0;4,0;LAR INCLUSIVO C;300,0
CHPB;2024,0;4,0;LAR INCLUSIVO D;120,0
CHPB;2024,0;4,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;624,0
CHPB;2024,0;4,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;35,0
CHPB;2024,0;5,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;907,0
CHPB;2024,0;5,0;LAR INCLUSIVO;217,0
CHPB;2024,0;5,0;LAR INCLUSIVO B;303,0
CHPB;2024,0;5,0;LAR INCLUSIVO C;310,0
CHPB;2024,0;5,0;LAR INCLUSIVO D;124,0
CHPB;2024,0;5,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;707,0
CHPB;2024,0;5,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;40,0
CHPB;2024,0;6,0;CAC - CENTRO DE ACOLHIMENTO DE CRISE;720,0
CHPB;2024,0;6,0;LAR INCLUSIVO;161,0
CHPB;2024,0;6,0;LAR INCLUSIVO A/CHPB/CHB;108,0
CHPB;2024,0;6,0;LAR INCLUSIVO B;230,0
CHPB;2024,0;6,0;LAR INCLUSIVO B/CHPB/CHB;84,0
CHPB;2024,0;6,0;LAR INCLUSIVO C;230,0
CHPB;2024,0;6,0;LAR INCLUSIVO D;92,0
CHPB;2024,0;6,0;UIP-MASCULINA/CHPB/CHB;177,0
CHPB;2024,0;6,0;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;514,0
CHPB;2024,0;6,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;147,0
CHPB;2024,0;6,0;UNIDADE INTERNAÇÃO - PSIQUIATRIA;25,0
CHPB;2024,0;7,0;LAR INCLUSIVO A/CHPB/CHB;558,0
CHPB;2024,0;7,0;LAR INCLUSIVO B/CHPB/CHB;434,0
CHPB;2024,0;7,0;UIP-FEMININA/CHPB/CHB;73,0
CHPB;2024,0;7,0;UIP-MASCULINA/CHPB/CHB;709,0
CHPB;2024,0;7,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;728,0
CHPB;2024,0;8,0;LAR INCLUSIVO A/CHPB/CHB;548,0
CHPB;2024,0;8,0;LAR INCLUSIVO B/CHPB/CHB;434,0
CHPB;2024,0;8,0;UIP-FEMININA/CHPB/CHB;352,0
CHPB;2024,0;8,0;UIP-MASCULINA/CHPB/CHB;408,0
CHPB;2024,0;8,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;685,0
CHPB;2024,0;9,0;CAC/CHPB/CHB;1,0
CHPB;2024,0;9,0;LAR INCLUSIVO A/CHPB/CHB;489,0
CHPB;2024,0;9,0;LAR INCLUSIVO B/CHPB/CHB;418,0
CHPB;2024,0;9,0;UIP-FEMININA/CHPB/CHB;248,0
CHPB;2024,0;9,0;UIP-MASCULINA/CHPB/CHB;574,0
CHPB;2024,0;9,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;712,0
CHPB;2024,0;10,0;CAC/CHPB/CHB;10,0
CHPB;2024,0;10,0;LAR INCLUSIVO A/CHPB/CHB;496,0
CHPB;2024,0;10,0;LAR INCLUSIVO B/CHPB/CHB;417,0
CHPB;2024,0;10,0;UIP-FEMININA/CHPB/CHB;329,0
CHPB;2024,0;10,0;UIP-MASCULINA/CHPB/CHB;482,0
CHPB;2024,0;10,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;624,0
CHPB;2024,0;11,0;CAC/CHPB/CHB;26,0
CHPB;2024,0;11,0;LAR INCLUSIVO A/CHPB/CHB;480,0
CHPB;2024,0;11,0;LAR INCLUSIVO B/CHPB/CHB;390,0
CHPB;2024,0;11,0;UIP-FEMININA/CHPB/CHB;323,0
CHPB;2024,0;11,0;UIP-MASCULINA/CHPB/CHB;440,0
CHPB;2024,0;11,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;675,0
CHPB;2024,0;12,0;CAC/CHPB/CHB;3,0
CHPB;2024,0;12,0;LAR INCLUSIVO A/CHPB/CHB;422,0
CHPB;2024,0;12,0;LAR INCLUSIVO B/CHPB/CHB;407,0
CHPB;2024,0;12,0;UIP-FEMININA/CHPB/CHB;304,0
CHPB;2024,0;12,0;UIP-MASCULINA/CHPB/CHB;446,0
CHPB;2024,0;12,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;715,0
CHPB;2025,0;1,0;CAC/CHPB/CHB;13,0
CHPB;2025,0;1,0;LAR INCLUSIVO A/CHPB/CHB;342,0
CHPB;2025,0;1,0;LAR INCLUSIVO B/CHPB/CHB;385,0
CHPB;2025,0;1,0;UIP-FEMININA/CHPB/CHB;227,0
CHPB;2025,0;1,0;UIP-MASCULINA/CHPB/CHB;429,0
CHPB;2025,0;1,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;743,0
CHPB;2025,0;2,0;CAC/CHPB/CHB;4,0
CHPB;2025,0;2,0;LAR INCLUSIVO A/CHPB/CHB;308,0
CHPB;2025,0;2,0;LAR INCLUSIVO B/CHPB/CHB;334,0
CHPB;2025,0;2,0;UIP-FEMININA/CHPB/CHB;332,0
CHPB;2025,0;2,0;UIP-MASCULINA/CHPB/CHB;514,0
CHPB;2025,0;2,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;677,0
CHPB;2025,0;3,0;LAR INCLUSIVO A/CHPB/CHB;340,0
CHPB;2025,0;3,0;LAR INCLUSIVO B/CHPB/CHB;366,0
CHPB;2025,0;3,0;UIP-FEMININA/CHPB/CHB;402,0
CHPB;2025,0;3,0;UIP-MASCULINA/CHPB/CHB;571,0
CHPB;2025,0;3,0;UNIDADE DE CUIDADOS PROLONGADOS/CHPB/CHB;746,0
